ID	TYPE	NAME	SYNONYMS
ensembl:ENSMUSG00000036834	SO:0000704	Plch1 (Mmus)	PLCeta1|1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1|phospholipase C-like protein 3|BC042549|phosphoinositide phospholipase C-eta-1|PLC-eta-1|Plcl3
ensembl:ENSMUSG00000048581	SO:0000704	E130311K13Rik (Mmus)	protein C3orf33 homolog
ensembl:ENSMUSG00000027822	SO:0000704	Slc33a1 (Mmus)	acetyl-coenzyme A transporter 1|AI315656|AT-1|AI788741|acetyl-CoA transporter 1|Acatn|D630022N01Rik|solute carrier family 33 member 1
ensembl:ENSMUSG00000097724	SO:0000704	Gm26850 (Mmus)	
ensembl:ENSMUSG00000027823	SO:0000704	Gmps (Mmus)	GMP synthase [glutamine-hydrolyzing]|glutamine amidotransferase|GMP synthetase|AI047208|670032|AA591640|GMP synthase|Gm9479
ensembl:ENSMUSG00000027824	SO:0000704	Vmn2r1 (Mmus)	V2r83|putative pheromone receptor V2R2|tissue-type vomeronasal neurons putative pheromone receptor V2|vomeronasal receptor Vmn2r1|Casrl1|V2Rx|putative pheromone receptor V2R1|EG56544|vomeronasal type-2 receptor 1|pheromone receptor V2Rx|calcium-sensing receptor like 1
ensembl:ENSMUSG00000043897	SO:0000704	Vmn2r2 (Mmus)	vomeronasal receptor Vmn2r2|vomeronasal 2, receptor 2
ensembl:ENSMUSG00000091572	SO:0000704	Vmn2r3 (Mmus)	vomeronasal receptor Vmn2r3|EG637004|vomeronasal 2, receptor 3|tissue-type vomeronasal neurons putative pheromone receptor V2
ensembl:ENSMUSG00000092049	SO:0000704	Vmn2r4 (Mmus)	EG637053|AW742767|vomeronasal receptor Vmn2r4
ensembl:ENSMUSG00000068999	SO:0000704	Vmn2r5 (Mmus)	vomeronasal receptor Vmn2r5|EG667060
ensembl:ENSMUSG00000090581	SO:0000704	Vmn2r6 (Mmus)	vomeronasal receptor Vmn2r6|EG667069|EG620718
ensembl:ENSMUSG00000116028	SO:0000704	Vmn2r7 (Mmus)	
ensembl:ENSMUSG00000027827	SO:0000704	Kcnab1 (Mmus)	voltage dependent potassium channel subunit beta-1|voltage-gated potassium channel subunit beta-1|K(+) channel subunit beta-1|Kvbeta1.1|Akr8a8|mKv(beta)1
ensembl:ENSMUSG00000104093	SO:0000704	A330015K06Rik (Mmus)	
ensembl:ENSMUSG00000090120	SO:0000704	A730090N16Rik (Mmus)	
ensembl:ENSMUSG00000027828	SO:0000704	Ssr3 (Mmus)	AW553833|0610038P07Rik|AU022074|TRAPG|translocon-associated protein subunit gamma|translocon-associated protein gamma|AL022999|signal sequence receptor subunit gamma|TRAP-gamma|SSR-gamma
ensembl:ENSMUSG00000034640	SO:0000704	Tiparp (Mmus)	AW558171|PARP7|ARTD14|ADP-ribosyltransferase diphtheria toxin-like 14|protein mono-ADP-ribosyltransferase TIPARP
ensembl:ENSMUSG00000074579	SO:0000704	Lekr1 (Mmus)	leucine-, glutamate- and lysine-rich protein 1|EG546798|EG624866|Gm6534
ensembl:ENSMUSG00000103620	SO:0000704	Gm37359 (Mmus)	
ensembl:ENSMUSG00000027829	SO:0000704	Ccnl1 (Mmus)	Ccnl|cyclin-L|2610030E23Rik|AU018493|cyclin-L1|ania-6a|cyclin ania-6a
ensembl:ENSMUSG00000103041	SO:0000704	Gm37305 (Mmus)	
ensembl:ENSMUSG00000027831	SO:0000704	Veph1 (Mmus)	Veph|protein melted homolog|2810471M23Rik|ventricular zone-expressed PH domain-containing protein 1
ensembl:ENSMUSG00000027832	SO:0000704	Ptx3 (Mmus)	pentraxin-related protein PTX3|pentaxin related|pentraxin 3|pentaxin-related protein PTX3|AI607804|tumor necrosis factor-inducible gene 14 protein|TSG-14
ensembl:ENSMUSG00000027833	SO:0000704	Shox2 (Mmus)	OG-12|short stature homeobox protein 2|Prx3|Og12x|paired family homeodomain protein Prx3|OG12|homeobox protein Og12X|6330543G17Rik|SHOT
ensembl:ENSMUSG00000034544	SO:0000704	Rsrc1 (Mmus)	SRrp53|1200013F24Rik|arginine/serine-rich coiled-coil protein 1|serine/Arginine-related protein 53
ensembl:ENSMUSG00000090408	SO:0000704	Gm17402 (Mmus)	
ensembl:ENSMUSG00000048416	SO:0000704	Mlf1 (Mmus)	hematopoietic lineage switch 7|myelodysplasia-myeloid leukemia factor 1|myeloid leukemia factor 1|HLS7
ensembl:ENSMUSG00000027774	SO:0000704	Gfm1 (Mmus)	Gfm|elongation factor G1|EF-Gmt|AW545374|elongation factor G, mitochondrial|D3Wsu133e|mEF-G 1|elongation factor G 1, mitochondrial|mitochondrial|G elongation factor 1
ensembl:ENSMUSG00000047557	SO:0000704	Lxn (Mmus)	tissue carboxypeptidase inhibitor|TCI|latexin|ECI|endogenous carboxypeptidase inhibitor
ensembl:ENSMUSG00000049404	SO:0000704	Rarres1 (Mmus)	AI662122|retinoic acid receptor responder protein 1|5430417P09Rik
ensembl:ENSMUSG00000103718	SO:0000704	Gm35299 (Mmus)	
ensembl:ENSMUSG00000104382	SO:0000704	4930402C01Rik (Mmus)	
ensembl:ENSMUSG00000027775	SO:0000704	Mfsd1 (Mmus)	major facilitator superfamily domain-containing protein 1|1200003O06Rik
ensembl:ENSMUSG00000051777	SO:0000704	Iqcj (Mmus)	IQ domain-containing protein J|EG208426|D230050A05
ensembl:ENSMUSG00000102422	SO:0000704	Gm21949 (Mmus)	Iqcj-schip1|IQ motif containing J-schwannomin interacting protein 1 readthrough|IQ motif containing J-schwannomin interacting protein 1 fusion protein|Schip-1-iqcj|Gm21949|Schip1|IQCJ-SCHIP1 readthrough transcript protein
ensembl:ENSMUSG00000027777	SO:0000704	Schip1 (Mmus)	schwannomin-interacting protein 1|neurofibromatosis 2 interacting protein|Schip-1|Nf2ip
ensembl:ENSMUSG00000027776	SO:0000704	Il12a (Mmus)	Il-12a|IL-12 subunit p35|interleukin-12 subunit alpha|cytotoxic lymphocyte maturation factor 35 kDa subunit|p35|IL-12p35|IL-12 p35 subunit|Ll12a|interleukin-12 p35 subunit|interleukin 12a p35 subunit|CLMF p35
ensembl:ENSMUSG00000102677	SO:0000704	4930535E02Rik (Mmus)	
ensembl:ENSMUSG00000102936	SO:0000704	Gm35584 (Mmus)	
ensembl:ENSMUSG00000046999	SO:0000704	1110032F04Rik (Mmus)	AI115547|uncharacterized membrane protein C3orf80 homolog
ensembl:ENSMUSG00000027778	SO:0000704	Ift80 (Mmus)	mKIAA1374|WD repeat domain 56|Wdr56|WD repeat-containing protein 56|intraflagellar transport 80 homolog|4921524P20Rik|intraflagellar transport protein 80 homolog
ensembl:ENSMUSG00000034349	SO:0000704	Smc4 (Mmus)	2500002A22Rik|SMC4 structural maintenance of chromosomes 4-like 1|C79747|chromosome-associated polypeptide C|Smc4l1|SMC protein 4|SMC-4|structural maintenance of chromosomes protein 4|XCAP-C homolog
ensembl:ENSMUSG00000034317	SO:0000704	Trim59 (Mmus)	2700022F13Rik|TSBF1|RING finger 1|2310035M22Rik|RING finger protein 1|tumor suppressor TSBF1 homolog|Mrf1|tripartite motif-containing protein 59
ensembl:ENSMUSG00000027782	SO:0000704	Kpna4 (Mmus)	importin subunit alpha-3|karyopherin subunit alpha-4|importin alpha Q1|importin subunit alpha-4|qip1|importin alpha 3|1110058D08Rik|IPOA3
ensembl:ENSMUSG00000094763	SO:0000704	Gm1647 (Mmus)	
ensembl:ENSMUSG00000098207	SO:0000704	Arl14 (Mmus)	Arf7|ADP-ribosylation factor-like protein 14|9130014L17Rik|ADP-ribosylation factor 7
ensembl:ENSMUSG00000027784	SO:0000704	Ppm1l (Mmus)	3222401G13|AI481720|PP2Cepsilon|protein phosphatase 1L|Ppp2ce|5930404J21Rik|protein phosphatase 2C epsilon|protein phosphatase 1-like|AW045850|Pp2ce|mKIAA4175|PP2C-epsilon|PP2C
ensembl:ENSMUSG00000043300	SO:0000704	B3galnt1 (Mmus)	beta-1,3-GalTase 3|beta-1,3-galactosyltransferase 3|UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 3|Mbrn 1|galactosylgalactosylglucosylceramide beta-D-acetyl-galactosaminyltransferase|Globoside blood group|Brainiac 1|UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 1|b3Gal-T3|B3galt3|beta-1,3-GalNAc-T1|UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase III|b3GT3|beta-3-Gx-T3|UDP-N-acetylgalactosamine:globotriaosylceramide beta-1,3-N-acetylgalactosaminyltransferase|globoside synthase|beta3GalT3
ensembl:ENSMUSG00000027787	SO:0000704	Nmd3 (Mmus)	NMD3 homolog|C87860|60S ribosomal export protein NMD3
ensembl:ENSMUSG00000043461	SO:0000704	Sptssb (Mmus)	androgen down regulated in mouse prostate|1110032A04Rik|small subunit of serine palmitoyltransferase B|serine palmitoyltransferase small subunit B|ADMP|Sssptb
ensembl:ENSMUSG00000027788	SO:0000704	Otol1 (Mmus)	otolin-1|Gm414|otolin 1 homolog
ensembl:ENSMUSG00000097252	SO:0000704	Gm6634 (Mmus)	
ensembl:ENSMUSG00000027790	SO:0000704	Sis (Mmus)	sucrase-isomaltase|Si-s|alpha-glucosidase|2010204N08Rik|SI|sucrase isomaltase, structural|sucrase-isomaltase, intestinal
ensembl:ENSMUSG00000048304	SO:0000704	Slitrk3 (Mmus)	ST3|SLIT and NTRK-like protein 3|slit and trk like gene 3
ensembl:ENSMUSG00000103428	SO:0000704	Gm20754 (Mmus)	
ensembl:ENSMUSG00000102820	SO:0000704	Gm38353 (Mmus)	
ensembl:ENSMUSG00000102362	SO:0000704	4930509J09Rik (Mmus)	
ensembl:ENSMUSG00000027792	SO:0000704	Bche (Mmus)	acylcholine acylhydrolase|C730038G20Rik|cholinesterase|butyrylcholine esterase|pseudocholinesterase|choline esterase II
ensembl:ENSMUSG00000104096	SO:0000704	Gm20356 (Mmus)	
ensembl:ENSMUSG00000034151	SO:0000704	Zbbx (Mmus)	zinc finger B-box domain-containing protein 1|4931432L23
ensembl:ENSMUSG00000034139	SO:0000704	Serpini2 (Mmus)	serine protease inhibitor 14|Spi14|pancreas-specific serpin|serpin I2
ensembl:ENSMUSG00000104301	SO:0000704	Wdr49 (Mmus)	WD repeat-containing protein 49|EG213248
ensembl:ENSMUSG00000027835	SO:0000704	Pdcd10 (Mmus)	TF-1 cell apoptosis-related protein 15|Tfa15|Ccm3|2410003B13Rik|programmed cell death protein 10|Tfar15
ensembl:ENSMUSG00000027834	SO:0000704	Serpini1 (Mmus)	serine protease inhibitor 17|Ns|Spi17|neuroserpin|protease inhibitor 17|PI12|peptidase inhibitor 12|AI837402|serpin I1|PI-12
ensembl:ENSMUSG00000099370	SO:0000704	Platr10 (Mmus)	2410007B07Rik
ensembl:ENSMUSG00000100962	SO:0000704	Gm29133 (Mmus)	
ensembl:ENSMUSG00000034109	SO:0000704	Golim4 (Mmus)	GPP130|Golgi integral membrane protein 4|GIMPC|decapacitation factor 10|golgi phosphoprotein 4|P138|Golph4|3110027H23Rik
ensembl:ENSMUSG00000104448	SO:0000704	Gm37256 (Mmus)	
ensembl:ENSMUSG00000034098	SO:0000704	Fstl5 (Mmus)	m-D/Bsp120I 1-2|follistatin-related protein 5|9130207J01Rik|follistatin-like protein 5|ollistatin-like 5
ensembl:ENSMUSG00000062232	SO:0000704	Rapgef2 (Mmus)	Pdzgef1|cyclic nucleotide ras GEF|RA-GEF-1|PDZ domain-containing guanine nucleotide exchange factor 1|mKIAA0313|ras/Rap1-associating GEF-1|nRapGEP|rap guanine nucleotide exchange factor 2|CNRasGEF|neural RAP guanine nucleotide exchange protein|5830453M24Rik
ensembl:ENSMUSG00000104585	SO:0000704	4921511C10Rik (Mmus)	
ensembl:ENSMUSG00000102545	SO:0000704	6430573P05Rik (Mmus)	
ensembl:ENSMUSG00000091685	SO:0000704	Gm17359 (Mmus)	uncharacterized protein C4orf45 homolog
ensembl:ENSMUSG00000061175	SO:0000704	Fnip2 (Mmus)	D630023B12Rik|FNIP1-like protein|O6-methylguanine-induced apoptosis 1 protein|mKIAA1450|folliculin-interacting protein 2
ensembl:ENSMUSG00000068957	SO:0000704	4930589L23Rik (Mmus)	
ensembl:ENSMUSG00000027804	SO:0000704	Ppid (Mmus)	40 kDa peptidyl-prolyl cis-trans isomerase|rotamase D|peptidyl-prolyl cis-trans isomerase D|4930564J03Rik|CYP-40|Ppidl|cyclophilin-40|PPIase D|cytoplasmic cyclophilin D
ensembl:ENSMUSG00000027809	SO:0000704	Etfdh (Mmus)	ETF-QO|AV001013|ETF-ubiquinone oxidoreductase|0610010I20Rik|electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial|ETF dehydrogenase
ensembl:ENSMUSG00000027811	SO:0000704	4930579G24Rik (Mmus)	uncharacterized protein C4orf46 homolog
ensembl:ENSMUSG00000034009	SO:0000704	Rxfp1 (Mmus)	leucine-rich repeat-containing G-protein coupled receptor 7|relaxin family peptide receptor 1|Gm1018|Lgr7|relaxin receptor 1|leucine-rich repeat-containing 7
ensembl:ENSMUSG00000027956	SO:0000704	Tmem144 (Mmus)	1110057I03Rik|transmembrane protein 144|5730537D05Rik
ensembl:ENSMUSG00000102191	SO:0000704	Gm36569 (Mmus)	
ensembl:ENSMUSG00000027955	SO:0000704	Fam198b (Mmus)	1110032E23Rik|protein ENED|2210419I08Rik|Ened|AV011458|Fam198b|protein FAM198B|GaskbB|family with sequence similarity 198, member B|expressed in nerve and epithelium during development|Golgi-associated kinase 1B
ensembl:ENSMUSG00000103181	SO:0000704	A330069K06Rik (Mmus)	
ensembl:ENSMUSG00000103929	SO:0000704	Gm37892 (Mmus)	
ensembl:ENSMUSG00000102379	SO:0000704	Gm37971 (Mmus)	
ensembl:ENSMUSG00000033981	SO:0000704	Gria2 (Mmus)	GluA2|AMPA-selective glutamate receptor 2|glutamate receptor 2|AMPA selective glutamate receptor|gluR-K2|Glur-2|glutamate receptor ionotropic, AMPA 2|glutamate receptor B|Glur2|GluR-B
ensembl:ENSMUSG00000028020	SO:0000704	Glrb (Mmus)	glycine receptor 58 kDa subunit|spa|Glyrb|inhibitory glycine receptor|spastic|AI853901|glycine receptor subunit beta
ensembl:ENSMUSG00000105092	SO:0000704	Gm42468 (Mmus)	
ensembl:ENSMUSG00000106293	SO:0000704	Gm42476 (Mmus)	
ensembl:ENSMUSG00000028019	SO:0000704	Pdgfc (Mmus)	VEGF-E|AI647969|SCDGF|fallotein|PDGF-C|spinal cord-derived growth factor|1110064L01Rik|platelet-derived growth factor C
ensembl:ENSMUSG00000085106	SO:0000704	Gm16000 (Mmus)	
ensembl:ENSMUSG00000104732	SO:0000704	Gm43346 (Mmus)	
ensembl:ENSMUSG00000103695	SO:0000704	A830029E22Rik (Mmus)	
ensembl:ENSMUSG00000028015	SO:0000704	Ctso (Mmus)	A330105D01Rik|AI118514|cathepsin O
ensembl:ENSMUSG00000028011	SO:0000704	Tdo2 (Mmus)	TRPO|AA407491|chky|tdo variant2|TDO|tryptophanase|tryptophan 2,3-dioxygenase|tdo variant1|tryptamin 2,3-dioxygenase|tryptophan pyrrolase|TO|tryptophan oxygenase
ensembl:ENSMUSG00000028008	SO:0000704	Asic5 (Mmus)	brain-liver-intestine amiloride-sensitive sodium channel|Inac|Blinac|brain-liver-intestine amiloride-sensitive Na(+) channel|amiloride-sensitive sodium channel|amiloride-sensitive cation channel 5, intestinal|Accn5|amiloride-sensitive Na+ channel|acid-sensing ion channel 5
ensembl:ENSMUSG00000028005	SO:0000704	Gucy1b1 (Mmus)	GCS-beta-3|NO-sensitive guanylyl cyclase beta 1 subunit|guanylate cyclase soluble subunit beta-1|soluble guanylate cyclase beta-1 subunit|soluble guanylate cyclase small subunit|GCbeta1|guanylate cyclase soluble subunit beta-3|guanylate cyclase 1, soluble, beta 3|beta 1 sGC|GCS-beta-1|Gucy1b3|GC-S-beta-1
ensembl:ENSMUSG00000033910	SO:0000704	Gucy1a1 (Mmus)	1200016O07Rik|soluble guanylate cyclase large subunit|GCS-alpha-3|GCS-alpha-1|guanylate cyclase soluble subunit alpha-3|guanylate cyclase 1, soluble, alpha 3|guanylate cyclase soluble subunit alpha-1|Gucy1a3|sGC-alpha1
ensembl:ENSMUSG00000033900	SO:0000704	Map9 (Mmus)	5330427D05Rik|5033421J10Rik|ASAP|microtubule-associated protein 9|Mtap9|aster-associated protein
ensembl:ENSMUSG00000028004	SO:0000704	Npy2r (Mmus)	NPY-Y2 receptor|neuropeptide Y receptor type 2|NPY2-R|Y2 receptor
ensembl:ENSMUSG00000104898	SO:0000704	Gm30043 (Mmus)	
ensembl:ENSMUSG00000105034	SO:0000704	Gm43348 (Mmus)	
ensembl:ENSMUSG00000033882	SO:0000704	Rbm46 (Mmus)	EG633285|probable RNA-binding protein 46|Gm761
ensembl:ENSMUSG00000086273	SO:0000704	Rbm46os (Mmus)	Rbm46 opposite strand transcript|Lratos|4930564K09Rik|4930444E23Rik
ensembl:ENSMUSG00000028003	SO:0000704	Lrat (Mmus)	AI449251|lecithin retinol acyltransferase|phosphatidylcholine--retinol O-acyltransferase|1300010A18Rik
ensembl:ENSMUSG00000102595	SO:0000704	Gm30097 (Mmus)	
ensembl:ENSMUSG00000033860	SO:0000704	Fgg (Mmus)	fibrinogen, gamma polypeptide|fibrinogen gamma chain|3010002H13Rik|AI256424
ensembl:ENSMUSG00000028001	SO:0000704	Fga (Mmus)	fibrinogen alpha chain|fibrinogen, A alpha polypeptide|Fib
ensembl:ENSMUSG00000033831	SO:0000704	Fgb (Mmus)	fibrinogen, B beta polypeptide|2510049G14Rik|fibrinogen beta chain
ensembl:ENSMUSG00000027998	SO:0000704	Plrg1 (Mmus)	pleiotropic regulator 1, PRL1 homolog|Tango4|AA958940|pleiotropic regulator 1|C80566
ensembl:ENSMUSG00000074517	SO:0000704	Gm10710 (Mmus)	uncharacterized protein LOC100038599
ensembl:ENSMUSG00000102692	SO:0000704	Dchs2 (Mmus)	EG627094|protocadherin-23|Gm6731|dachsous 2|Gm417|protocadherin alpha 5
ensembl:ENSMUSG00000103459	SO:0000704	Gm38096 (Mmus)	
ensembl:ENSMUSG00000101334	SO:0000704	1700028M03Rik (Mmus)	
ensembl:ENSMUSG00000027996	SO:0000704	Sfrp2 (Mmus)	stromal cell derived factor 5|secreted apoptosis-related protein 1|secreted frizzled-related protein 2|Sdf5|AI851596|secreted frizzled-related sequence protein 2|sFRP-2|SARP-1|secreted frizzled-related sequence protein 5
ensembl:ENSMUSG00000097250	SO:0000704	Gm26771 (Mmus)	
ensembl:ENSMUSG00000027995	SO:0000704	Tlr2 (Mmus)	Ly105|toll-like receptor 2
ensembl:ENSMUSG00000033767	SO:0000704	Tmem131l (Mmus)	transmembrane protein 131-like|Kiaa0922|D930015E06Rik|mKIAA0922
ensembl:ENSMUSG00000033752	SO:0000704	Mnd1 (Mmus)	Gaj|meiotic nuclear division protein 1 homolog|meiotic nuclear divisions 1 homolog|2610034E18Rik|AI591601
ensembl:ENSMUSG00000027993	SO:0000704	Trim2 (Mmus)	neural activity-related ring finger protein|tripartite motif protein TRIM2|tripartite motif protein 2|narf|RING-type E3 ubiquitin transferase TRIM2|mKIAA0517|E3 ubiquitin-protein ligase TRIM2|tripartite motif-containing protein 2
ensembl:ENSMUSG00000104043	SO:0000704	Gm6525 (Mmus)	
ensembl:ENSMUSG00000104004	SO:0000704	4930565D16Rik (Mmus)	
ensembl:ENSMUSG00000041842	SO:0000704	Fhdc1 (Mmus)	inverted formin-1|6330505N24Rik|FH2 domain-containing protein 1|Gm126
ensembl:ENSMUSG00000074513	SO:0000704	Arfip1 (Mmus)	arfaptin-1|D3Ertd598e|2310030I10Rik|Arfaptin
ensembl:ENSMUSG00000102805	SO:0000704	Gm37240 (Mmus)	
ensembl:ENSMUSG00000047819	SO:0000704	Tigd4 (Mmus)	Gm418|tigger transposable element-derived protein 4|C130063O11Rik
ensembl:ENSMUSG00000056498	SO:0000704	Tmem154 (Mmus)	9930117H01Rik|transmembrane protein 154
ensembl:ENSMUSG00000028086	SO:0000704	Fbxw7 (Mmus)	Fbxo30|F-box and WD-40 domain protein 7, archipelago homolog|Fbw7|Cdc4|f-box only protein 30|F-box-WD40 repeat protein 6|F-box and WD-40 domain-containing protein 7|SEL-10|F-box/WD repeat-containing protein 7|1110001A17Rik|Fbxw6|AGO|Fbwd6|Fbx30
ensembl:ENSMUSG00000099995	SO:0000704	1700036G14Rik (Mmus)	
ensembl:ENSMUSG00000105012	SO:0000704	Gm42813 (Mmus)	
ensembl:ENSMUSG00000110441	SO:0000704	Gm45790 (Mmus)	
ensembl:ENSMUSG00000106422	SO:0000704	Gm42812 (Mmus)	
ensembl:ENSMUSG00000028085	SO:0000704	Gatb (Mmus)	glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial|9430026F02Rik|cytochrome c oxidase assembly factor PET112 homolog|cytochrome oxidase assembly factor PET112 homolog|Pet112|probable glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial|PET112 homolog|Pet112l|glu-AdT subunit B
ensembl:ENSMUSG00000051000	SO:0000704	Fam160a1 (Mmus)	9930021J17Rik|FHF complex subunit HOOK interacting protein 1A|family with sequence similarity 160, member A1|protein FAM160A1|Fam160a1
ensembl:ENSMUSG00000031286	SO:0000704	Glt28d2 (Mmus)	4732486J07Rik|Glt28d1l|glycosyltransferase 28 domain containing 1-like
ensembl:ENSMUSG00000028082	SO:0000704	Sh3d19 (Mmus)	SH3 domain containing protein D 19|Kryn|AW011754|SH3 domain-containing protein 19
ensembl:ENSMUSG00000049013	SO:0000704	Prss48 (Mmus)	serine protease 48|Esspl|epidermis-specific serine protease-like protein|Gm1019
ensembl:ENSMUSG00000028081	SO:0000704	Rps3a1 (Mmus)	40S ribosomal protein S3a|Rps3a|ribosomal protein S3A
ensembl:ENSMUSG00000103408	SO:0000704	Gm37933 (Mmus)	
ensembl:ENSMUSG00000028080	SO:0000704	Lrba (Mmus)	D3Ertd775e|Lab300|Lba|beige-like protein|lipopolysaccharide-responsive and beige-like anchor protein|C80285
ensembl:ENSMUSG00000057777	SO:0000704	Mab21l2 (Mmus)	protein mab-21-like 2
ensembl:ENSMUSG00000104108	SO:0000704	Gm37876 (Mmus)	
ensembl:ENSMUSG00000028078	SO:0000704	Dclk2 (Mmus)	CLICK2|doublecortin and CaM kinase-like 2|Dcamkl2|serine/threonine-protein kinase DCLK2|CL2|Click-II|6330415M09Rik|doublecortin-like and CAM kinase-like 2|caMK-like CREB regulatory kinase 2|AU044875
ensembl:ENSMUSG00000028076	SO:0000704	Cd1d1 (Mmus)	Cd1a|Cd1d|T-cell surface glycoprotein CD1d1|CD1.1|antigen-presenting glycoprotein CD1d1|Ly-38|AI747460
ensembl:ENSMUSG00000041734	SO:0000704	Kirrel (Mmus)	nephrin 1|nephrin-like protein 1|kin of irregular chiasm-like protein 1|Neph1|kin of IRRE like 1|Kirrel1|kin of IRRE-like protein 1|6720469N11Rik
ensembl:ENSMUSG00000102893	SO:0000704	Gm37855 (Mmus)	
ensembl:ENSMUSG00000015852	SO:0000704	Fcrls (Mmus)	FcRH2sc|IFGP2|IgSR|Msr2|9330158F12|moFcRH2sc|Fc receptor-like S, scavenger receptor|MMAN-g|immunoglobulin scavenger receptor|Fcrh2|2810439C17Rik|macrophage scavenger receptor 2
ensembl:ENSMUSG00000015854	SO:0000704	Cd5l (Mmus)	mAIM|CT2|Api6|1/6|Pdp|AIM/Spalpha|CD5 antigen-like|CT-2|AIM|AAC-11|apoptosis inhibitor expressed by macrophages|AI047839|Sp-alpha|Pdp 1/6|apoptosis inhibitor 6
ensembl:ENSMUSG00000059994	SO:0000704	Fcrl1 (Mmus)	Bxmh1|fc receptor homolog 1|BXMAS1-like protein 1b|Ifgp1|BXMAS1-like protein 1|Bxmas1|Fc receptor-like protein 1|fcR-like protein 1|Fcrh1l|Fcrh1|A230020G22Rik|Bxmh1b|IFGP family protein 1|Fcrh1s
ensembl:ENSMUSG00000048031	SO:0000704	Fcrl5 (Mmus)	BXMAS1-like protein 2|moFcRH3|Fcrh3|fc receptor homolog 3|mBXMH2|Fc receptor-like protein 3|fcR-like protein 5|Fc receptor-like protein 5
ensembl:ENSMUSG00000003382	SO:0000704	Etv3 (Mmus)	Pe1|ets variant gene 3|ETS translocation variant 3|mitogenic Ets transcriptional suppressor METS|AI414410|METS|ETS domain transcriptional repressor PE1|ETS-domain protein
ensembl:ENSMUSG00000041977	SO:0000704	Arhgef11 (Mmus)	PDZ-RhoGEF|Prg|RhoGEF|mKIAA0380|rho guanine nucleotide exchange factor 11
ensembl:ENSMUSG00000023084	SO:0000704	Lrrc71 (Mmus)	leucine-rich repeat-containing protein 71|4933430H15Rik|leucine-rich repeat-containing protein C10orf92 homolog
ensembl:ENSMUSG00000028073	SO:0000704	Pear1 (Mmus)	protein Jedi|Jedi|mPEAR1|Jedi-1|platelet endothelial aggregation receptor 1|multiple epidermal growth factor-like domains protein 12|Megf12|3110045G13Rik|multiple EGF-like domains protein 12|jagged and Delta protein
ensembl:ENSMUSG00000028072	SO:0000704	Ntrk1 (Mmus)	high affinity nerve growth factor receptor|C80751|TrkA|trk|Tkr
ensembl:ENSMUSG00000005640	SO:0000704	Insrr (Mmus)	Irr|IR-related receptor|insulin receptor-related protein
ensembl:ENSMUSG00000028071	SO:0000704	Sh2d2a (Mmus)	SH2 domain-containing protein 2A|Lck-associated adapter protein|SH2 domain protein 2A|Lad|Ribp|Rlk/Itk-binding protein|Tsad|p56Lck-associated adapter protein|T cell-specific adapter protein
ensembl:ENSMUSG00000004895	SO:0000704	Prcc (Mmus)	proline-rich protein PRCC
ensembl:ENSMUSG00000004897	SO:0000704	Hdgf (Mmus)	D3Ertd299e|hepatoma-derived growth factor|AI118077
ensembl:ENSMUSG00000019710	SO:0000704	Mrpl24 (Mmus)	MRP-L24|AA407670|L24mt|39S ribosomal protein L24, mitochondrial|2010005E08Rik|2810470K06Rik|6720473G22Rik
