Gene stable ID,Transcript stable ID,Gene name,HGNC symbol
ENSCJAG00000045286,ENSCJAT00000072467,LMNTD1,LMNTD1
ENSCJAG00000045286,ENSCJAT00000068294,LMNTD1,LMNTD1
ENSCJAG00000045286,ENSCJAT00000076906,LMNTD1,LMNTD1
ENSCJAG00000068000,ENSCJAT00000111060,,
ENSCJAG00000068000,ENSCJAT00000113695,,
ENSCJAG00000068000,ENSCJAT00000111511,,
ENSCJAG00000068000,ENSCJAT00000103983,,
ENSCJAG00000003443,ENSCJAT00000006623,NDST4,NDST4
ENSCJAG00000057110,ENSCJAT00000092213,U3,
ENSCJAG00000047701,ENSCJAT00000085421,,
ENSCJAG00000015429,ENSCJAT00000030036,TCP11,TCP11
ENSCJAG00000011346,ENSCJAT00000022110,EFHC1,EFHC1
ENSCJAG00000011346,ENSCJAT00000067719,EFHC1,EFHC1
ENSCJAG00000011346,ENSCJAT00000078672,EFHC1,EFHC1
ENSCJAG00000011346,ENSCJAT00000072431,EFHC1,EFHC1
ENSCJAG00000001318,ENSCJAT00000002460,CTSF,CTSF
ENSCJAG00000001318,ENSCJAT00000089196,CTSF,CTSF
ENSCJAG00000016069,ENSCJAT00000031283,KLF10,KLF10
ENSCJAG00000016069,ENSCJAT00000031267,KLF10,KLF10
ENSCJAG00000041125,ENSCJAT00000051724,,
ENSCJAG00000063344,ENSCJAT00000116946,,
ENSCJAG00000039048,ENSCJAT00000080035,PHOX2B,PHOX2B
ENSCJAG00000004627,ENSCJAT00000008922,FCRLB,FCRLB
ENSCJAG00000004627,ENSCJAT00000008896,FCRLB,FCRLB
ENSCJAG00000062107,ENSCJAT00000111408,U6,
ENSCJAG00000058216,ENSCJAT00000069478,CBR4,CBR4
ENSCJAG00000069493,ENSCJAT00000102143,,
ENSCJAG00000063469,ENSCJAT00000115792,,
ENSCJAG00000002009,ENSCJAT00000003852,PIGG,PIGG
ENSCJAG00000002009,ENSCJAT00000107249,PIGG,PIGG
ENSCJAG00000002009,ENSCJAT00000003848,PIGG,PIGG
ENSCJAG00000002009,ENSCJAT00000003830,PIGG,PIGG
ENSCJAG00000017132,ENSCJAT00000033324,TACR1,TACR1
ENSCJAG00000001329,ENSCJAT00000002527,TBC1D15,TBC1D15
ENSCJAG00000001329,ENSCJAT00000002524,TBC1D15,TBC1D15
ENSCJAG00000001329,ENSCJAT00000002520,TBC1D15,TBC1D15
ENSCJAG00000059989,ENSCJAT00000104453,Metazoa_SRP,
ENSCJAG00000000712,ENSCJAT00000001326,NAPB,NAPB
ENSCJAG00000000712,ENSCJAT00000001320,NAPB,NAPB
ENSCJAG00000000712,ENSCJAT00000085426,NAPB,NAPB
ENSCJAG00000016884,ENSCJAT00000032873,FAM169A,FAM169A
ENSCJAG00000016884,ENSCJAT00000068368,FAM169A,FAM169A
ENSCJAG00000061886,ENSCJAT00000093930,Metazoa_SRP,
ENSCJAG00000063382,ENSCJAT00000116279,,
ENSCJAG00000010884,ENSCJAT00000021207,OTULIN,OTULIN
ENSCJAG00000067604,ENSCJAT00000090641,,
ENSCJAG00000061269,ENSCJAT00000114619,,
ENSCJAG00000059197,ENSCJAT00000112326,,
ENSCJAG00000014999,ENSCJAT00000029467,EIF4G1,EIF4G1
ENSCJAG00000014999,ENSCJAT00000029414,EIF4G1,EIF4G1
ENSCJAG00000014999,ENSCJAT00000111364,EIF4G1,EIF4G1
ENSCJAG00000014999,ENSCJAT00000103491,EIF4G1,EIF4G1
ENSCJAG00000014999,ENSCJAT00000094064,EIF4G1,EIF4G1
ENSCJAG00000046858,ENSCJAT00000080190,Metazoa_SRP,
ENSCJAG00000060814,ENSCJAT00000055265,Y_RNA,
ENSCJAG00000058171,ENSCJAT00000109095,,
ENSCJAG00000063989,ENSCJAT00000095578,U6,
ENSCJAG00000061423,ENSCJAT00000097202,,
ENSCJAG00000022551,ENSCJAT00000043536,,
ENSCJAG00000052691,ENSCJAT00000115087,U7,
ENSCJAG00000056028,ENSCJAT00000092245,,
ENSCJAG00000052159,ENSCJAT00000100790,,
ENSCJAG00000000692,ENSCJAT00000080831,RARS2,RARS2
ENSCJAG00000000692,ENSCJAT00000074314,RARS2,RARS2
ENSCJAG00000000692,ENSCJAT00000001322,RARS2,RARS2
ENSCJAG00000000692,ENSCJAT00000001317,RARS2,RARS2
ENSCJAG00000025030,ENSCJAT00000046015,Y_RNA,
ENSCJAG00000060372,ENSCJAT00000117341,,
ENSCJAG00000060372,ENSCJAT00000098015,,
ENSCJAG00000060372,ENSCJAT00000006761,,
ENSCJAG00000059533,ENSCJAT00000114577,U6,
ENSCJAG00000067657,ENSCJAT00000104549,U1,
ENSCJAG00000069107,ENSCJAT00000114936,,
ENSCJAG00000046322,ENSCJAT00000071736,SNORA70,
ENSCJAG00000058193,ENSCJAT00000112524,,
ENSCJAG00000041324,ENSCJAT00000025143,PGAM5,PGAM5
ENSCJAG00000051560,ENSCJAT00000100877,,
ENSCJAG00000053145,ENSCJAT00000111672,,
ENSCJAG00000057952,ENSCJAT00000095946,,
ENSCJAG00000060717,ENSCJAT00000104068,,
ENSCJAG00000060717,ENSCJAT00000097248,,
ENSCJAG00000064467,ENSCJAT00000091852,,
ENSCJAG00000000834,ENSCJAT00000001518,SLC5A2,SLC5A2
ENSCJAG00000039104,ENSCJAT00000082445,,
ENSCJAG00000005315,ENSCJAT00000010266,SNTB1,SNTB1
ENSCJAG00000016062,ENSCJAT00000031231,,
ENSCJAG00000043754,ENSCJAT00000084281,TM2D2,TM2D2
ENSCJAG00000067221,ENSCJAT00000091547,Metazoa_SRP,
ENSCJAG00000053621,ENSCJAT00000103986,,
ENSCJAG00000009483,ENSCJAT00000018373,DDTL,DDTL
ENSCJAG00000069499,ENSCJAT00000095700,,
ENSCJAG00000037369,ENSCJAT00000005833,CRYZL1,CRYZL1
ENSCJAG00000037369,ENSCJAT00000052717,CRYZL1,CRYZL1
ENSCJAG00000037369,ENSCJAT00000084416,CRYZL1,CRYZL1
ENSCJAG00000038778,ENSCJAT00000072593,CBARP,CBARP
ENSCJAG00000038778,ENSCJAT00000079209,CBARP,CBARP
ENSCJAG00000050905,ENSCJAT00000088238,,
ENSCJAG00000050905,ENSCJAT00000087855,,
ENSCJAG00000050905,ENSCJAT00000096470,,
ENSCJAG00000050905,ENSCJAT00000109857,,
ENSCJAG00000050905,ENSCJAT00000113341,,
ENSCJAG00000064617,ENSCJAT00000089565,ESM1,ESM1
ENSCJAG00000054506,ENSCJAT00000112201,,
ENSCJAG00000000624,ENSCJAT00000001155,EPCAM,EPCAM
ENSCJAG00000068306,ENSCJAT00000042728,,
ENSCJAG00000008970,ENSCJAT00000017354,MLNR,MLNR
ENSCJAG00000038601,ENSCJAT00000077875,,
ENSCJAG00000055127,ENSCJAT00000107031,,
ENSCJAG00000069280,ENSCJAT00000112807,,
ENSCJAG00000054838,ENSCJAT00000115722,,
ENSCJAG00000067793,ENSCJAT00000042573,,
ENSCJAG00000020133,ENSCJAT00000053075,CELF1,CELF1
ENSCJAG00000045407,ENSCJAT00000086051,ASPHD2,ASPHD2
ENSCJAG00000002888,ENSCJAT00000005529,OTOL1,OTOL1
ENSCJAG00000054973,ENSCJAT00000100152,Metazoa_SRP,
ENSCJAG00000042351,ENSCJAT00000071630,SF3B4,SF3B4
ENSCJAG00000002554,ENSCJAT00000112664,,
ENSCJAG00000002554,ENSCJAT00000004918,,
ENSCJAG00000002554,ENSCJAT00000107978,,
ENSCJAG00000002554,ENSCJAT00000105597,,
ENSCJAG00000002554,ENSCJAT00000070342,,
ENSCJAG00000060059,ENSCJAT00000100664,,
ENSCJAG00000009062,ENSCJAT00000017639,VWA3A,VWA3A
ENSCJAG00000047643,ENSCJAT00000074458,Metazoa_SRP,
ENSCJAG00000067756,ENSCJAT00000095006,,
ENSCJAG00000009000,ENSCJAT00000017466,RAB2A,RAB2A
ENSCJAG00000009000,ENSCJAT00000072639,RAB2A,RAB2A
ENSCJAG00000009000,ENSCJAT00000017455,RAB2A,RAB2A
ENSCJAG00000009000,ENSCJAT00000055683,RAB2A,RAB2A
ENSCJAG00000053575,ENSCJAT00000112368,,
ENSCJAG00000053575,ENSCJAT00000090551,,
ENSCJAG00000056420,ENSCJAT00000107485,,
ENSCJAG00000039378,ENSCJAT00000079621,,
ENSCJAG00000030228,ENSCJAT00000051213,cja-mir-559,
ENSCJAG00000060606,ENSCJAT00000098237,,
ENSCJAG00000008925,ENSCJAT00000017340,CDADC1,CDADC1
ENSCJAG00000053053,ENSCJAT00000100421,,
ENSCJAG00000053053,ENSCJAT00000101763,,
ENSCJAG00000040416,ENSCJAT00000020715,,
ENSCJAG00000054945,ENSCJAT00000107769,Metazoa_SRP,
ENSCJAG00000055787,ENSCJAT00000107917,,
ENSCJAG00000043526,ENSCJAT00000075299,STK11,STK11
ENSCJAG00000043526,ENSCJAT00000102233,STK11,STK11
ENSCJAG00000052433,ENSCJAT00000092009,,
ENSCJAG00000034163,ENSCJAT00000063662,,
ENSCJAG00000063322,ENSCJAT00000100453,cja-mir-9959,
ENSCJAG00000053630,ENSCJAT00000096748,,
ENSCJAG00000069411,ENSCJAT00000088979,,
ENSCJAG00000023026,ENSCJAT00000025161,PXMP2,PXMP2
ENSCJAG00000000515,ENSCJAT00000000946,SENP7,SENP7
ENSCJAG00000000515,ENSCJAT00000079712,SENP7,SENP7
ENSCJAG00000001646,ENSCJAT00000003095,GZMK,GZMK
ENSCJAG00000066381,ENSCJAT00000105240,Metazoa_SRP,
ENSCJAG00000000635,ENSCJAT00000001157,,
ENSCJAG00000064655,ENSCJAT00000114554,,
ENSCJAG00000013971,ENSCJAT00000027162,AFP,AFP
ENSCJAG00000043760,ENSCJAT00000069380,RIOX2,RIOX2
ENSCJAG00000004855,ENSCJAT00000009397,SH3RF1,SH3RF1
ENSCJAG00000043477,ENSCJAT00000067305,Metazoa_SRP,
ENSCJAG00000045775,ENSCJAT00000078097,,
ENSCJAG00000028847,ENSCJAT00000049832,cja-mir-499b,
ENSCJAG00000053563,ENSCJAT00000098985,,
ENSCJAG00000057817,ENSCJAT00000097971,,
ENSCJAG00000062709,ENSCJAT00000113915,,
ENSCJAG00000017156,ENSCJAT00000033331,POLE4,POLE4
ENSCJAG00000053744,ENSCJAT00000102988,,
ENSCJAG00000053744,ENSCJAT00000097150,,
ENSCJAG00000013749,ENSCJAT00000026745,MELTF,MELTF
ENSCJAG00000055723,ENSCJAT00000072329,,
ENSCJAG00000051575,ENSCJAT00000116466,Metazoa_SRP,
ENSCJAG00000057564,ENSCJAT00000108840,U6,
ENSCJAG00000062444,ENSCJAT00000108630,,
ENSCJAG00000062444,ENSCJAT00000095237,,
ENSCJAG00000018377,ENSCJAT00000035943,,
ENSCJAG00000006420,ENSCJAT00000012493,TAF1B,TAF1B
ENSCJAG00000006420,ENSCJAT00000079954,TAF1B,TAF1B
ENSCJAG00000043714,ENSCJAT00000072104,Metazoa_SRP,
ENSCJAG00000061082,ENSCJAT00000099432,Metazoa_SRP,
ENSCJAG00000062930,ENSCJAT00000112561,,
ENSCJAG00000015974,ENSCJAT00000063206,,
ENSCJAG00000066252,ENSCJAT00000106576,,
ENSCJAG00000069323,ENSCJAT00000114572,,
ENSCJAG00000052926,ENSCJAT00000091459,,
ENSCJAG00000003461,ENSCJAT00000006649,UGT8,UGT8
ENSCJAG00000037697,ENSCJAT00000022284,C5orf58,C5orf58
ENSCJAG00000068351,ENSCJAT00000096138,U6,
ENSCJAG00000010839,ENSCJAT00000021185,ANKH,ANKH
ENSCJAG00000054010,ENSCJAT00000097482,U4,
ENSCJAG00000002262,ENSCJAT00000004415,ADAM9,ADAM9
ENSCJAG00000002262,ENSCJAT00000083285,ADAM9,ADAM9
ENSCJAG00000002262,ENSCJAT00000004409,ADAM9,ADAM9
ENSCJAG00000069466,ENSCJAT00000089338,Metazoa_SRP,
ENSCJAG00000066194,ENSCJAT00000101418,,
ENSCJAG00000003305,ENSCJAT00000006395,ARIH2,ARIH2
ENSCJAG00000003084,ENSCJAT00000084693,SEZ6L,SEZ6L
ENSCJAG00000003084,ENSCJAT00000005949,SEZ6L,SEZ6L
ENSCJAG00000003084,ENSCJAT00000085744,SEZ6L,SEZ6L
ENSCJAG00000003084,ENSCJAT00000080801,SEZ6L,SEZ6L
ENSCJAG00000003084,ENSCJAT00000005952,SEZ6L,SEZ6L
ENSCJAG00000003084,ENSCJAT00000076358,SEZ6L,SEZ6L
ENSCJAG00000016087,ENSCJAT00000031308,AZIN1,
ENSCJAG00000017430,ENSCJAT00000033970,CNBP,CNBP
ENSCJAG00000000816,ENSCJAT00000110093,RUSF1,RUSF1
ENSCJAG00000000816,ENSCJAT00000001506,RUSF1,RUSF1
ENSCJAG00000000816,ENSCJAT00000001500,RUSF1,RUSF1
ENSCJAG00000048627,ENSCJAT00000080347,U1,
ENSCJAG00000011302,ENSCJAT00000091737,RALGAPB,RALGAPB
ENSCJAG00000011302,ENSCJAT00000022230,RALGAPB,RALGAPB
ENSCJAG00000011302,ENSCJAT00000022125,RALGAPB,RALGAPB
ENSCJAG00000033379,ENSCJAT00000046937,U4,
ENSCJAG00000057206,ENSCJAT00000109352,,
ENSCJAG00000055536,ENSCJAT00000104733,HAS2,HAS2
ENSCJAG00000062261,ENSCJAT00000104269,,
ENSCJAG00000056162,ENSCJAT00000099272,,
ENSCJAG00000013377,ENSCJAT00000025978,,
ENSCJAG00000045921,ENSCJAT00000084357,,
ENSCJAG00000008083,ENSCJAT00000114617,,
ENSCJAG00000008083,ENSCJAT00000105853,,
ENSCJAG00000008083,ENSCJAT00000107319,,
ENSCJAG00000008083,ENSCJAT00000104577,,
ENSCJAG00000008083,ENSCJAT00000113936,,
ENSCJAG00000008083,ENSCJAT00000103254,,
ENSCJAG00000008083,ENSCJAT00000102478,,
ENSCJAG00000008083,ENSCJAT00000100738,,
ENSCJAG00000008083,ENSCJAT00000093193,,
ENSCJAG00000008083,ENSCJAT00000097701,,
ENSCJAG00000053838,ENSCJAT00000099692,,
ENSCJAG00000053838,ENSCJAT00000116102,,
ENSCJAG00000053838,ENSCJAT00000109761,,
ENSCJAG00000001654,ENSCJAT00000095847,CDC20B,CDC20B
ENSCJAG00000001654,ENSCJAT00000100855,CDC20B,CDC20B
ENSCJAG00000001654,ENSCJAT00000003144,CDC20B,CDC20B
ENSCJAG00000001654,ENSCJAT00000003137,CDC20B,CDC20B
ENSCJAG00000002077,ENSCJAT00000003976,MYO1C,MYO1C
ENSCJAG00000002077,ENSCJAT00000003973,MYO1C,MYO1C
ENSCJAG00000037494,ENSCJAT00000064295,Metazoa_SRP,
ENSCJAG00000017607,ENSCJAT00000034315,TOMM34,TOMM34
ENSCJAG00000060154,ENSCJAT00000105177,,
ENSCJAG00000060154,ENSCJAT00000111755,,
ENSCJAG00000053026,ENSCJAT00000102381,,
ENSCJAG00000053026,ENSCJAT00000114951,,
ENSCJAG00000066578,ENSCJAT00000107480,,
ENSCJAG00000064048,ENSCJAT00000108701,Metazoa_SRP,
ENSCJAG00000003842,ENSCJAT00000007452,DENND3,DENND3
ENSCJAG00000003842,ENSCJAT00000084618,DENND3,DENND3
ENSCJAG00000003842,ENSCJAT00000114565,DENND3,DENND3
ENSCJAG00000003842,ENSCJAT00000100445,DENND3,DENND3
ENSCJAG00000000638,ENSCJAT00000001175,CALM2,CALM2
ENSCJAG00000000638,ENSCJAT00000034605,CALM2,CALM2
ENSCJAG00000015574,ENSCJAT00000030330,FRA10AC1,FRA10AC1
ENSCJAG00000015574,ENSCJAT00000072178,FRA10AC1,FRA10AC1
ENSCJAG00000015574,ENSCJAT00000100407,FRA10AC1,FRA10AC1
ENSCJAG00000053238,ENSCJAT00000102293,Metazoa_SRP,
ENSCJAG00000016045,ENSCJAT00000031228,STK38,STK38
ENSCJAG00000016045,ENSCJAT00000099391,STK38,STK38
ENSCJAG00000061194,ENSCJAT00000109073,U6,
ENSCJAG00000019069,ENSCJAT00000075861,INCENP,INCENP
ENSCJAG00000019069,ENSCJAT00000037408,INCENP,INCENP
ENSCJAG00000017992,ENSCJAT00000086090,GSS,
ENSCJAG00000017992,ENSCJAT00000035145,GSS,
ENSCJAG00000017992,ENSCJAT00000035161,GSS,
ENSCJAG00000001235,ENSCJAT00000002278,NDUFAF4,NDUFAF4
ENSCJAG00000000802,ENSCJAT00000001466,MTMR11,MTMR11
ENSCJAG00000000802,ENSCJAT00000001473,MTMR11,MTMR11
ENSCJAG00000005252,ENSCJAT00000010142,GPR25,GPR25
ENSCJAG00000062811,ENSCJAT00000097377,,
ENSCJAG00000055689,ENSCJAT00000091643,,
ENSCJAG00000064546,ENSCJAT00000108961,,
ENSCJAG00000064546,ENSCJAT00000103222,,
ENSCJAG00000041089,ENSCJAT00000073472,U2,
ENSCJAG00000060032,ENSCJAT00000097099,Metazoa_SRP,
ENSCJAG00000041980,ENSCJAT00000077528,,
ENSCJAG00000053609,ENSCJAT00000104593,,
ENSCJAG00000061458,ENSCJAT00000103317,U6,
ENSCJAG00000051838,ENSCJAT00000093662,,
ENSCJAG00000052748,ENSCJAT00000114259,,
ENSCJAG00000059763,ENSCJAT00000109385,U2,
ENSCJAG00000007351,ENSCJAT00000014483,MCU,MCU
ENSCJAG00000005256,ENSCJAT00000010173,INAVA,INAVA
ENSCJAG00000005256,ENSCJAT00000091762,INAVA,INAVA
ENSCJAG00000051828,ENSCJAT00000097337,,
ENSCJAG00000051828,ENSCJAT00000094894,,
ENSCJAG00000051828,ENSCJAT00000107679,,
ENSCJAG00000008491,ENSCJAT00000104645,GABRR3,GABRR3
ENSCJAG00000008491,ENSCJAT00000016513,GABRR3,GABRR3
ENSCJAG00000057004,ENSCJAT00000116934,,
ENSCJAG00000057004,ENSCJAT00000109562,,
ENSCJAG00000057586,ENSCJAT00000102291,,
ENSCJAG00000063807,ENSCJAT00000089197,,
ENSCJAG00000063807,ENSCJAT00000091952,,
ENSCJAG00000063807,ENSCJAT00000096915,,
ENSCJAG00000067529,ENSCJAT00000104811,,
ENSCJAG00000040350,ENSCJAT00000072077,U4,
ENSCJAG00000058590,ENSCJAT00000099696,Metazoa_SRP,
ENSCJAG00000041597,ENSCJAT00000073329,H1-3,H1-3
ENSCJAG00000048442,ENSCJAT00000077562,Y_RNA,
ENSCJAG00000052874,ENSCJAT00000089393,,
ENSCJAG00000057053,ENSCJAT00000096029,,
ENSCJAG00000045874,ENSCJAT00000074284,U7,
ENSCJAG00000067948,ENSCJAT00000116230,,
ENSCJAG00000038261,ENSCJAT00000074463,FOXI1,FOXI1
ENSCJAG00000063916,ENSCJAT00000115658,,
ENSCJAG00000063916,ENSCJAT00000095313,,
ENSCJAG00000065880,ENSCJAT00000109068,,
ENSCJAG00000060936,ENSCJAT00000114057,,
ENSCJAG00000068556,ENSCJAT00000100867,,
ENSCJAG00000068556,ENSCJAT00000110363,,
ENSCJAG00000040457,ENSCJAT00000086173,,
ENSCJAG00000054211,ENSCJAT00000109664,U7,
ENSCJAG00000046802,ENSCJAT00000083031,BGLAP,BGLAP
ENSCJAG00000046802,ENSCJAT00000076509,BGLAP,BGLAP
ENSCJAG00000045845,ENSCJAT00000092339,,
ENSCJAG00000001740,ENSCJAT00000003296,SALL1,SALL1
ENSCJAG00000056585,ENSCJAT00000089809,,
ENSCJAG00000017161,ENSCJAT00000025226,HK2,HK2
ENSCJAG00000017161,ENSCJAT00000096634,HK2,HK2
ENSCJAG00000063102,ENSCJAT00000113649,Y_RNA,
ENSCJAG00000064643,ENSCJAT00000113187,cja-mir-577,
ENSCJAG00000053968,ENSCJAT00000103710,Metazoa_SRP,
ENSCJAG00000062204,ENSCJAT00000090326,,
ENSCJAG00000027192,ENSCJAT00000048177,U6,
ENSCJAG00000067360,ENSCJAT00000113834,,
ENSCJAG00000067360,ENSCJAT00000097531,,
ENSCJAG00000055481,ENSCJAT00000114074,,
ENSCJAG00000052346,ENSCJAT00000109736,,
ENSCJAG00000066456,ENSCJAT00000095873,U4,
ENSCJAG00000062049,ENSCJAT00000095163,BHLHE40,BHLHE40
ENSCJAG00000002900,ENSCJAT00000090101,NMD3,NMD3
ENSCJAG00000002900,ENSCJAT00000116110,NMD3,NMD3
ENSCJAG00000002900,ENSCJAT00000106533,NMD3,NMD3
ENSCJAG00000002900,ENSCJAT00000005577,NMD3,NMD3
ENSCJAG00000002900,ENSCJAT00000005589,NMD3,NMD3
ENSCJAG00000047092,ENSCJAT00000073714,Metazoa_SRP,
ENSCJAG00000041446,ENSCJAT00000077524,Metazoa_SRP,
ENSCJAG00000064611,ENSCJAT00000101716,,
ENSCJAG00000052215,ENSCJAT00000098986,,
ENSCJAG00000052215,ENSCJAT00000112859,,
ENSCJAG00000052215,ENSCJAT00000112104,,
ENSCJAG00000052215,ENSCJAT00000110185,,
ENSCJAG00000052215,ENSCJAT00000112367,,
ENSCJAG00000052215,ENSCJAT00000109005,,
ENSCJAG00000053606,ENSCJAT00000116406,,
ENSCJAG00000066542,ENSCJAT00000113579,,
ENSCJAG00000046150,ENSCJAT00000082190,U6,
ENSCJAG00000009724,ENSCJAT00000018873,LNPEP,LNPEP
ENSCJAG00000013748,ENSCJAT00000026733,AIRE,AIRE
ENSCJAG00000012853,ENSCJAT00000025131,POLE,POLE
ENSCJAG00000012853,ENSCJAT00000025115,POLE,POLE
ENSCJAG00000007103,ENSCJAT00000013889,GGTA1,
ENSCJAG00000059636,ENSCJAT00000100187,,
ENSCJAG00000040849,ENSCJAT00000012460,,
ENSCJAG00000065949,ENSCJAT00000099458,,
ENSCJAG00000016100,ENSCJAT00000031381,ATP6V1C1,ATP6V1C1
ENSCJAG00000016100,ENSCJAT00000077409,ATP6V1C1,ATP6V1C1
ENSCJAG00000029637,ENSCJAT00000050622,U6,
ENSCJAG00000061827,ENSCJAT00000103721,U6,
ENSCJAG00000039543,ENSCJAT00000004305,,
ENSCJAG00000045732,ENSCJAT00000066562,,
ENSCJAG00000045732,ENSCJAT00000105871,,
ENSCJAG00000045732,ENSCJAT00000091290,,
ENSCJAG00000045732,ENSCJAT00000099133,,
ENSCJAG00000045732,ENSCJAT00000105870,,
ENSCJAG00000067800,ENSCJAT00000112520,,
ENSCJAG00000050749,ENSCJAT00000086625,,
ENSCJAG00000009198,ENSCJAT00000101130,TMEM192,TMEM192
ENSCJAG00000009198,ENSCJAT00000082646,TMEM192,TMEM192
ENSCJAG00000009198,ENSCJAT00000074857,TMEM192,TMEM192
ENSCJAG00000009198,ENSCJAT00000017827,TMEM192,TMEM192
ENSCJAG00000009198,ENSCJAT00000017818,TMEM192,TMEM192
ENSCJAG00000015470,ENSCJAT00000030126,,
ENSCJAG00000015470,ENSCJAT00000030129,,
ENSCJAG00000015470,ENSCJAT00000058491,,
ENSCJAG00000015470,ENSCJAT00000068503,,
ENSCJAG00000015470,ENSCJAT00000076942,,
ENSCJAG00000052408,ENSCJAT00000088956,,
ENSCJAG00000053717,ENSCJAT00000115102,,
ENSCJAG00000013986,ENSCJAT00000069714,ALB,ALB
ENSCJAG00000013986,ENSCJAT00000027252,ALB,ALB
ENSCJAG00000057534,ENSCJAT00000094626,,
ENSCJAG00000054486,ENSCJAT00000093429,,
ENSCJAG00000054486,ENSCJAT00000094550,,
ENSCJAG00000054486,ENSCJAT00000110892,,
ENSCJAG00000054486,ENSCJAT00000108468,,
ENSCJAG00000012029,ENSCJAT00000071652,MAPKAPK5,MAPKAPK5
ENSCJAG00000012029,ENSCJAT00000023458,MAPKAPK5,MAPKAPK5
ENSCJAG00000056112,ENSCJAT00000090708,,
ENSCJAG00000052927,ENSCJAT00000110212,,
ENSCJAG00000056556,ENSCJAT00000091954,Metazoa_SRP,
ENSCJAG00000022034,ENSCJAT00000043019,RRS1,RRS1
ENSCJAG00000011891,ENSCJAT00000023315,PPP5C,PPP5C
ENSCJAG00000011891,ENSCJAT00000023289,PPP5C,PPP5C
ENSCJAG00000011891,ENSCJAT00000005139,PPP5C,PPP5C
ENSCJAG00000067989,ENSCJAT00000104151,,
ENSCJAG00000005560,ENSCJAT00000116738,,
ENSCJAG00000005560,ENSCJAT00000010742,,
ENSCJAG00000005560,ENSCJAT00000010731,,
ENSCJAG00000059242,ENSCJAT00000116964,,
ENSCJAG00000067625,ENSCJAT00000092902,U6,
ENSCJAG00000067030,ENSCJAT00000093331,,
ENSCJAG00000068403,ENSCJAT00000104673,THY1,THY1
ENSCJAG00000047544,ENSCJAT00000083171,ZIC1,ZIC1
ENSCJAG00000020561,ENSCJAT00000040365,MTERF3,MTERF3
ENSCJAG00000020561,ENSCJAT00000075632,MTERF3,MTERF3
ENSCJAG00000020561,ENSCJAT00000082555,MTERF3,MTERF3
ENSCJAG00000036040,ENSCJAT00000066390,Metazoa_SRP,
ENSCJAG00000069515,ENSCJAT00000102289,Metazoa_SRP,
ENSCJAG00000003342,ENSCJAT00000006415,P4HTM,P4HTM
ENSCJAG00000004663,ENSCJAT00000008960,FCRLA,FCRLA
ENSCJAG00000004663,ENSCJAT00000008931,FCRLA,FCRLA
ENSCJAG00000004663,ENSCJAT00000008956,FCRLA,FCRLA
ENSCJAG00000004663,ENSCJAT00000071554,FCRLA,FCRLA
ENSCJAG00000004663,ENSCJAT00000008954,FCRLA,FCRLA
ENSCJAG00000004663,ENSCJAT00000077823,FCRLA,FCRLA
ENSCJAG00000004663,ENSCJAT00000084480,FCRLA,FCRLA
ENSCJAG00000048140,ENSCJAT00000078637,Metazoa_SRP,
ENSCJAG00000043562,ENSCJAT00000074355,Metazoa_SRP,
ENSCJAG00000067069,ENSCJAT00000098541,,
ENSCJAG00000063184,ENSCJAT00000096537,,
ENSCJAG00000059404,ENSCJAT00000108541,,
ENSCJAG00000059404,ENSCJAT00000115051,,
ENSCJAG00000059404,ENSCJAT00000097108,,
ENSCJAG00000047061,ENSCJAT00000066856,CAB39L,CAB39L
ENSCJAG00000047061,ENSCJAT00000113750,CAB39L,CAB39L
ENSCJAG00000043904,ENSCJAT00000084684,Metazoa_SRP,
ENSCJAG00000059391,ENSCJAT00000100347,,
ENSCJAG00000019524,ENSCJAT00000038300,IRF4,IRF4
ENSCJAG00000044945,ENSCJAT00000068174,U1,
ENSCJAG00000009992,ENSCJAT00000055086,C7orf33,C7orf33
ENSCJAG00000014551,ENSCJAT00000028302,,
ENSCJAG00000045135,ENSCJAT00000079389,Y_RNA,
ENSCJAG00000056211,ENSCJAT00000114090,Metazoa_SRP,
ENSCJAG00000054495,ENSCJAT00000111868,,
ENSCJAG00000041676,ENSCJAT00000054779,Y_RNA,
ENSCJAG00000044393,ENSCJAT00000042992,,
ENSCJAG00000005636,ENSCJAT00000010915,,
ENSCJAG00000059680,ENSCJAT00000105229,,
ENSCJAG00000059680,ENSCJAT00000112406,,
ENSCJAG00000059680,ENSCJAT00000100585,,
ENSCJAG00000059680,ENSCJAT00000116650,,
ENSCJAG00000062906,ENSCJAT00000089836,Metazoa_SRP,
ENSCJAG00000043495,ENSCJAT00000043150,,
ENSCJAG00000061875,ENSCJAT00000107078,,
ENSCJAG00000055838,ENSCJAT00000089383,,
ENSCJAG00000064198,ENSCJAT00000102132,,
ENSCJAG00000064198,ENSCJAT00000110952,,
ENSCJAG00000023475,ENSCJAT00000044460,Y_RNA,
ENSCJAG00000053776,ENSCJAT00000092183,,
ENSCJAG00000067232,ENSCJAT00000101366,,
ENSCJAG00000054921,ENSCJAT00000097090,,
ENSCJAG00000059075,ENSCJAT00000110088,,
ENSCJAG00000062310,ENSCJAT00000100394,,
ENSCJAG00000001749,ENSCJAT00000003351,CYLD,CYLD
ENSCJAG00000001749,ENSCJAT00000003358,CYLD,CYLD
ENSCJAG00000001749,ENSCJAT00000109239,CYLD,CYLD
ENSCJAG00000001749,ENSCJAT00000074557,CYLD,CYLD
